公司名称,流动性 财务风险-流动性风险-流动资产周转率,财务风险-流动性风险-应收账款周转率,筹资方面财务风险-筹资风险-纳税信用等级,财务风险-筹资风险-征信信用等级,财务风险-筹资风险-1/财务费用率,财务风险-筹资风险-1/产权比率,财务风险-筹资风险-融资轮次,财务风险-筹资风险-股权出质总计,对外投资数量,清偿方面---财务风险-短期清偿能力-流动比率,财务风险-短期清偿能力-速动比率,财务风险-短期清偿能力-现金比率,财务风险-短期清偿能力-现金流量比率,财务风险-长期清偿能力-资产负债率,财务风险-长期清偿能力-长期资本负债率,财务风险-长期清偿能力-利息保障倍数,财务风险-长期清偿能力-现金流量利息保障倍数,财务风险-长期清偿能力-现金流量债务比,经营力方面---财务风险-盈利能力-销售净利率,财务风险-盈利能力-总资产报酬率,财务风险-盈利能力-主营业务利润率,财务风险-盈利能力-净资产收益率,财务风险-资产利用-存货周转率,财务风险-资产利用-营运资本周转率,财务风险-资产利用-非流动资产周转率,财务风险-资产利用-总资产周转率,财务风险-资产利用-成本费用利润率,财务风险-成长能力-营业收入增长率,财务风险-成长能力-总资产增长率,财务风险-资本结构-上市股东持股比例,财务风险-上市情况-是否上市,技术风险--经营风险-知识产权-专利数量,经营风险-知识产权-软件著作权数量,经营风险-知识产权-作品著作权数量,司法方面---经营风险-司法风险-诉讼数量,经营风险-其它风险-经营异常次数,经营风险-其它风险-行政处罚次数,经营风险-其它风险-动产质押次数,经营风险-其它风险-自身风险,经营风险-其它风险-周边风险,组织方面---经营风险-组织结构风险-股东数量（注册）,经营风险-组织结构风险-第一大股东持股比例（注册）,竞品信息,经营风险-战略风险-公众号数
北京易豪伟业弱电系统工程技术有限公司,0,0,11,11,0,0.366799843,0,0,0,121.9233368,120.0236216,0.011319157,0.223981419,68.08522532,0,49443000,226432000,0.223981419,49437000,0.033299053,-274683000,0.10432476,14.00864285,1.213886076,1.066570459,0.181191352,0.158441699,85.59004275,-0.038358363,,0,2,8,0,4,0,0,0,2,0,2,0.7311,0,0
北京星原丰泰电子技术股份有限公司,0.577183944,1.919930488,11,11,25.73034419,0.50067658,0,0,0,126.8184901,45.21645875,0.010090369,-0.031655811,69.32287555,0,-55613000,-10036000,-0.031655811,-0.193150967,-0.12160339,0.369870981,-0.319488795,0.558573983,1.699602445,2.614470209,0.315979017,-0.187393015,5.642418795,-0.06766085,,0,14,12,0,9,0,0,0,5,1,2,0.58,10,0
北京星际安讯科技有限公司,1.994996728,9.0555587,13,13,293871000,2.34712765,0,0,0,216.0896608,145.967316,0.337064307,0,28.92187851,0,11064000,0,0,0.037649172,0.046941624,0.233006999,0.066042297,4.700947581,2.839542018,2.5421696,0.953385062,0.039122087,-0.93217637,-0.083265592,,0,0,14,0,0,0,0,0,0,0,3,0.78,0,0
北京映翰通网络技术股份有限公司,1.136516306,5.068749668,10,10,-1071.420217,3.47085516,6,0,6,459.6277882,335.1561057,1.53764286,0.27199415,21.0646088,0,38083000,33863000,0.27199415,0.061239238,0.064434533,0.506592593,0.085367657,2.03126491,0.703046234,16.74167553,0.532586957,0.057786181,-1.350845583,0.269899316,,0,42,37,0,13,0,0,0,4,0,15,0.3553,10,1
北京春腾网络科技股份有限公司,0.777627151,3.899808038,13,13,159.4579322,7.505824229,0,0,1,786.9692089,786.9692089,1.438592772,1.199850568,10.09761237,0,63447000,51398000,1.199850568,0.214000434,0.149558375,0.676481693,0.147092755,82964000,0.281924852,0.952350331,0.195564188,0.275492391,11.7891869,0.045128119,,0,0,28,0,0,1,0,0,1,0,3,0.7085,10,1
北京普华世通科技有限公司,0.557315068,4.333122292,12,12,-3468.234117,0.924246938,0,0,0,191.1493546,142.7166564,0.09419175,0,51.62620974,0,1016000,0,0,0.13197748,0.080596541,0.331746671,0.150049196,1.46985994,0.781018075,27.90947042,0.367523372,0.171708607,1016000,12606000,,0,0,1,0,0,0,0,0,0,0,2,0,0,0
北京普发动力控股股份有限公司,0.921513526,3.32538311,10,10,-33.54139607,3.139989293,6,3,6,314.2040154,193.6685751,0.607876309,-1.095797424,26.55767738,0,-2.28E+11,-2.12E+12,-1.095797424,-0.038856144,-0.031330019,0.373768945,-0.040683362,1.503303382,0.84592875,2.906898536,0.48122866,-0.039665111,-1.136037288,-0.218323632,,0,33,2,0,5,0,0,0,6,3,10,0.8012,10,0
北京普惠职道科技发展有限责任公司,0,0,11,11,0,0.989045239,0,0,0,221.4284879,221.4284879,0.231810468,-0.156958173,57.37432055,0.208029955,-808000,-13416000,-0.116180991,-808000,-0.004014588,-18169000,-0.009418237,18128000,0.174658687,1.510666541,0.090069857,-0.040195003,-807000,5.680807088,,0,0,6,0,0,0,1,0,0,0,3,0.3,0,0
北京普源精电科技有限公司,0,0,7,7,0,1.232605629,0,0,2,75.22444662,67.70219599,0.283271926,0.495507186,44.79072946,0,2.60E+11,638407000,0.495507186,2.04E+11,90.38942898,-2149336000,128.4003232,21.94471478,-6.662763252,1.115090943,0.739376902,96.66540751,-0.232947656,0.087838911,,0,294,55,0,6,0,0,0,0,4,6,0.54,0,1
北京智华信科技股份有限公司,2.146487939,3.543569435,10,10,344.7351942,2.680851799,6,0,7,339.1725075,3.31,1.149296963,-0.066376874,26.16848306,0,2.06E+11,-20397871000,-0.066376874,0.077737942,0.17499674,0.488176841,0.20059444,1.13E+12,1.531795675,8.526708206,0.958717476,0.098322749,-0.09403222,0.991956909,,0,4,29,0,2,0,0,0,1,1,3,0.0334,10,1
北京智博宝通传媒股份有限公司,1.040200964,14.1931805,11,11,152378000,0,0,0,4,76.78022957,76.78022957,0.007170187,0.211918863,79.31638002,0,70760000,40432000,0.211918863,0.464371494,0.294167779,0.999999993,1.422225795,0,0,0,0,70760000,0.528491802,-0.024249455,0.448,1,0,19,0,1,0,0,0,4,0,13,0.448,10,1
北京智博高科生物技术有限公司,0,0,10,10,0,11.08794421,0,6,10,945.8891881,911.6108491,1.533326875,2.741671978,8.124950136,0,324249000,368552000,2.741671978,270705000,0.19598195,-276894000,0.178088599,5.613967195,0.227497263,0.67548562,0.156354489,0.41837231,1.408087138,0.283677163,,0,41,1,0,0,0,0,0,6,12,11,0.22,0,0
北京暴风微城科技有限公司,0.053959965,2.390360486,13,13,52.67210025,3.323578121,2,0,0,122.6949645,104.4426647,0.391708653,0,55.37890081,0,-69583000,0,0,-11.69069024,-0.428630388,0.112903207,-0.960600246,0.321774616,0.25878546,0.101472112,0.032524732,-0.914434766,0.740237204,0.362524652,,0,0,1,0,0,0,0,0,0,234,6,0.4449,10,0
北京望尔生物技术有限公司,0,0,9,9,0,3.186076427,0,0,0,407.0925951,401.6821572,0.319805039,0.507917583,4.991805748,0,73164000,96290000,0.507917583,59768000,0.019264919,-47516000,0.016564464,4.545578186,0.080085197,0.015407667,0.012276633,0.703128147,0.677749717,-0.592170211,,0,108,0,0,4,0,0,0,2,4,1,1,0,0
北京机电研究所,0,0,9,9,0,0.783723625,0,0,0,166.6457557,139.6247291,0.787661376,-0.102038401,55.65048605,0.158828484,220181000,-181035000,-0.086938628,192318000,0.058843573,-2034886000,0.115891148,4.199072588,1.70248279,2.563745702,0.537988915,0.092429722,0.090549199,0.007444228,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
北京杰利阳能源设备制造有限公司,0,0,8,8,0,0.95989705,0,0,4,196.8400114,150.4008021,0.307154,0.00896368,54.64,0,1351486000,12221000,0.00896368,193588000,0.470390336,0,0.128227326,0,0,0,0,1351486000,0.16063471,0.169602156,,0,10,10,0,1,0,0,0,0,1,2,0.85,0,0
北京杰远电气有限公司,0,0,9,9,0,0.766058793,0,0,1,170.6219085,153.5650234,0.204866373,-0.086987181,57.83775357,0,129056000,-51316000,-0.086987181,113702000,0.126529584,-1045418000,0.264398046,10.33766624,2.496794412,77.48859673,1.019843778,0.112145959,-0.057217418,-0.013960642,,0,25,2,0,1,0,0,0,0,1,1,1,0,0
北京极品无限科技发展有限责任公司,0,0,11,11,0,0.642572623,0,0,3,183.5510198,183.5510198,0.587540255,0.555389632,60.88020117,0.299782834,34357000,161414000,0.402599961,34783000,0.052170361,-304640000,0.135014071,299060000,1.231581457,2.390643966,0.454116139,0.069722607,32.08542329,2.379279544,,0,1,173,0,1,0,0,0,1,1,2,0.5963,0,0
北京柏瑞安科技有限责任公司,0.565212128,21.14189657,9,9,11.09259138,1.782427446,0,0,2,237.7492906,217.3327645,0.388536104,0.438166013,35.93987191,0.224771699,28717000,88322000,0.211721105,0.103318935,0.024740636,0.248757706,0.03763785,4.876561091,0.722780048,0.294488808,0.172901005,0.102200457,-0.778234282,-0.301202629,,0,8,10,0,0,0,1,3,3,3,6,0.51,0,0
北京格兰特膜分离设备有限公司,0.812638183,1.451464831,8,8,1742948000,0.93275724,0,0,4,220.8274432,183.4337359,0.199625845,-0.108032169,39.66619782,0,1412728000,-104927000,-0.108032169,0.810539385,0.576959016,0.999999999,0.956278231,0,0,0,0,1412728000,0.145118408,0.471510612,,0,22,0,0,6,0,0,0,4,3,1,1,0,0
北京桔灯地球物理勘探股份有限公司,1.194098357,4.162285667,12,12,1213.995953,0.661501207,0,0,4,147.6997579,106.8280872,0.180629539,-0.313801451,60.18653454,0,-10000000,-64800000,-0.313801451,-0.026633718,-0.029146022,0.342119714,-0.071010249,2.821090014,2.417258859,6.249343668,0.693966772,-0.026910657,-3.780486883,1.063138899,,0,20,0,0,2,0,0,0,2,1,3,0.994,10,1
北京欧地安科技有限公司,0.768171232,1.480068618,5,5,-1860.516219,3.500558268,0,0,5,381.4213525,364.514617,1.311561327,0.505926188,22.2410857,0.006026411,607615000,423100000,0.49518856,0.211673437,0.158165605,0.462686171,0.173627552,8.952924139,0.537857984,1.941905967,0.32950658,0.346699418,0.326660529,0.265789844,,0,57,8,0,10,0,0,0,9,0,1,1,0,0
北京正安维视科技股份有限公司,3.743310292,4.701786045,11,11,-12460.56404,1.248061758,6,0,2,83.25773746,82.3272412,0.100770409,0.716932352,38.65505269,0.228677161,41769000,42993000,0.451654581,0.223487928,0.169616861,0.477174469,0.276496872,172.9226292,-9.610658328,0.491481047,0.391833667,0.2537853,-2.015982971,0.593935075,,0,15,34,0,5,0,0,0,3,1,14,0.2705,10,1
北京氢璞创能科技有限公司,0.646834438,6.342613611,14,14,13.24571651,6.603545841,4,3,3,178.89232,178.89232,0.471610695,-2.998455872,12.98781947,0,-19073000,-60203000,-2.998455872,-0.820944311,-0.123377169,0.836267342,-0.141792987,3762000,0.237499985,0.031700555,0.024335181,-0.447145693,-0.303346616,2.22945952,,0,12,0,0,0,0,0,0,2,1,6,0.3802,10,0
北京汇众融成教育科技股份有限公司,0,0,13,13,0,2.090568232,0,0,1,306.6379036,306.6379036,0.478339269,0.403508137,32.3565086,0,6086000,11410000,0.403508137,5144000,0.069640242,-43076000,0.087016832,42679000,0.730417061,62.39610761,0.488362774,0.059921037,-168.671352,0.643633616,0.51,1,0,19,0,0,0,0,0,0,0,2,0.51,0,0
北京汇冠新技术股份有限公司,1.11610111,2.339591668,8,8,8237728000,4.122652089,12,0,15,220.4591799,174.2545607,0.665158269,0.057551468,33.35340095,0,324163000,192678000,0.057551468,0.03935102,0.032294447,1,0.048456256,0,0,0,0,324163000,5.396517283,2.312466896,,0,414,5,0,5,0,0,0,2,40,18,0.535,10,0
北京汇新恒信能源科技股份有限公司,0,0,13,13,0,2.809694596,0,1,2,378.4108004,372.059145,0.016444873,-0.284847312,26.24873439,0,693000,-22154000,-0.284847312,146000,0.002338846,-171905000,0.000668116,34.77772575,0.79341812,86.28925852,0.5798245,0.003469285,0.054794437,0.3282826,0.8,1,5,14,0,0,0,0,0,1,1,5,0.8,10,0
北京汉元一诺科技有限公司,1.906842148,4.314186004,9,9,120.7770779,0.734742965,0,2,0,140.8029874,101.7437251,0.366448042,-0.223508531,55.87742989,0,131050000,-49618000,-0.223508531,0.157108223,0.32985897,0.26154001,0.53419664,4.972978838,4.760457439,5.090150328,1.085368153,0.281837048,0.262122829,-0.011546729,,0,13,5,0,0,0,0,0,1,0,4,0.6,0,0
北京汉邦高科数字技术股份有限公司,0.666240955,2.395098947,7,7,67.84744052,0.863070492,12,1,11,173.5743615,152.7133961,1.015000404,0.227863215,53.23877167,0,412424000,622703000,0.227863215,0.115570018,0.080346178,0.274542396,0.152161297,3.986719564,1.130377716,5.832718252,0.442769927,0.146602583,-0.029549934,0.12206395,,0,90,42,0,0,0,0,0,1,0,19,0.449,20,0
北京汉龙云泽科技有限公司,1.312949306,6.110016513,12,12,377.9086494,0.279297234,0,0,0,114.7178211,113.6840233,0.058244628,0,78.16121021,0.171400165,146000,0,0,0.000447808,0.000659291,0.076273912,0.002274513,134.3741789,9.438611447,6.593759813,1.023052603,0.000594288,-0.870296528,1.010148312,,0,0,5,0,1,0,0,0,1,0,2,0.9,0,0
北京江桥国际传媒有限责任公司,0.537551754,2.018829,11,11,-11599.43324,0.397351508,0,0,0,126.7904717,126.7904717,0.577143075,0,76.01575471,0,1180000,0,0,0.013566142,0.008785711,0.436990724,0.029304939,38683000,1.414265816,7.95782597,0.288014948,0.017171879,-1.193266412,0.945604923,,0,0,8,0,0,0,0,0,0,0,1,1,0,1
北京沃尔德斯水务科技有限公司,0.473748604,3.254237776,12,12,39.62660901,1.014560469,0,0,1,200.7504007,175.1493516,0.038425511,0,49.42362594,0,77000,0,0,0.000842644,0.00039608,0.999999989,0.000783133,0,0,0,0,0.000620442,-1.033911766,0.594293817,,0,8,4,0,0,0,0,0,0,1,4,0.5,0,0
北京法安通安全信息技术股份有限公司,2.603355008,32.7731657,,13,293156000,1.020241803,0,0,1,102.2138915,64.90632489,0.203734295,0,41.82282018,0,26405000,0,0,0.090071497,0.100240684,0.273864426,0.172302412,5.136711877,86.56167013,1.399942965,0.8014851,0.098987445,-5.452032617,0.186008293,,0,7,5,0,5,0,0,0,2,0,6,0.284,0,1
北京泛鹏天地科技股份有限公司,0,0,9,9,0,1.545744515,0,1,2,237.3311863,237.3311863,0.522372901,-0.571525957,39.28119614,0,68702000,-203725000,-0.571525957,50021000,0.075708688,-618460000,0.090783203,615696000,1.257733978,10.01685468,0.678488779,0.071919084,1.759928604,0.668984669,,0,0,17,0,0,0,0,0,0,1,20,0,0,0
北京波特光盛石油技术有限公司,0,0,12,12,0,2.335791294,2,0,2,305.0312786,253.9960853,0.439987047,0.03276462,30.47003852,0.043407998,588077000,31771000,0.029291801,503556000,0.165204694,-901043000,0.203452942,1.811859557,0.450997543,1.489743766,0.251888438,0.48286743,0.241909593,0.524875215,,0,25,16,0,24,1,0,1,65,2,6,0.661,5,0
北京泰诚信测控技术股份有限公司,0,0,8,8,0,1.685507562,0,0,2,190.2987459,163.3223916,0.408803439,0.222358013,37.23687992,0,185426000,107165000,0.222358013,159842000,0.143266197,-389847000,0.19677027,2.926975949,0.874421232,1.009033898,0.294019204,0.326022016,-0.251818634,0.135293973,,0,30,73,0,5,0,0,0,7,1,2,0.8,10,0
北京洁绿科技发展有限公司,0,0,7,7,0,1.407728422,3,0,4,201.6933092,164.5423393,0.353003884,0.119470999,41.71314228,0.059132338,109055000,72622000,0.108900929,95332000,0.068215312,-436624000,0.102306764,1.873522644,0.684442114,1.13530237,0.264649512,0.161448872,-0.281117704,0.093995945,0,0,0,0,0,0,0,0,0,2,3,11,1,0,0
北京派特森科技发展有限公司,0,0,11,11,0,12.0816085,0,0,0,1730.573123,1730.573123,4.847331537,-2.393972095,7.644319384,0.022498239,4476000,-24227000,-1.728277805,4315000,0.024408599,-22670000,0.025478271,22112000,0.134000751,2.682192785,0.12058153,0.060501202,-0.675444894,-0.005018909,0,0,0,0,0,0,0,0,0,0,0,7,0.8638,0,0
北京派特罗尔油田服务股份公司,1.383901916,3.949540903,5,5,28.03640626,0.744720552,0,8,2,73.32837407,57.80765143,0.244070138,0.364187035,57.39518831,0.183927204,1481100000,3427000000,0.303059781,0.130230805,0.075175109,0.239664056,0.148153443,4.904210883,-2.853852898,0.559499445,0.363546848,0.182876687,-0.365881081,0.154222444,,0,2,0,0,7,0,0,0,11,4,8,0.4159,10,0
北京流金岁月文化传播股份有限公司,2.147000393,4.726110884,9,9,153.876139,0.236046135,3,0,12,104.4547942,96.08321212,0.329946765,0.00792227,80.89975064,0.641716872,92196000,4341000,0.004572896,0.051319318,0.078570735,0.204952578,0.281378695,21.20332619,39.84592217,1.618219628,0.828896706,0.08048074,5.656889863,3.900618923,,0,5,6,3,0,0,0,0,0,2,11,0.3133,9,0
北京济元紫能环境工程有限公司,0,0,13,13,0,1.299590759,0,0,2,174.0713844,174.0713844,0.112032502,0.012787171,16.11237344,0,37765000,1303000,0.012787171,28320000,0.059714402,-186217000,0.053380783,184205000,2.440512435,0.404801669,0.291266818,0.153408375,-44.61363277,4.510914137,,0,0,6,0,1,0,0,0,1,0,3,0.93,0,0
北京济元紫能能源科技有限责任公司,0,0,13,13,0,1.208629333,0,0,2,122.2443035,122.2443035,0.078920563,0.002823855,45.27703885,0,73900000,1303000,0.002823855,55401000,0.072513755,-458619000,0.099339957,455452000,4.437330069,1.000883417,0.446908451,0.142506455,-86.34482775,7.880497322,0,0,0,0,0,0,0,0,0,1,0,3,0.93,0,0
北京海博思创科技有限公司,0.722252395,1.11103095,9,9,301856000,2.27495229,6,0,13,330.8269546,306.3871892,0.677133873,-0.788879999,25.65622595,0,11099000,-99660000,-0.788879999,0.036769188,0.022540663,0.999999997,0.030319503,0,0,0,0,11099000,-0.75207736,0.791375619,,0,38,39,0,0,0,0,0,0,20,17,0.3628,10,0
北京海天众意整合营销顾问股份有限公司,0,0,9,9,0,1.220339344,0,1,5,197.3878594,197.3162853,0.727566384,-0.410992273,44.48773078,0.017630716,90610000,-130922000,-0.401990886,65032000,0.123771302,-1094003000,0.160022835,4763.860685,3.501160418,10.51517488,1.483677922,0.070518173,12.22278857,0.510646683,0.6131,1,0,0,0,7,0,0,0,6,1,2,0.3198,10,0
北京海天瑞声科技有限公司,0,0,10,10,0,1.960326286,3,0,1,147.8571579,147.8571579,0.452979732,-0.947909839,28.4036884,0,8972000,-44966000,-0.947909839,7288000,0.053721334,-247885000,0.060950215,245195000,10.80058978,2.531149647,1.468145611,0.023276267,-0.63892717,0.014598407,0,0,0,0,0,0,0,0,0,0,5,10,0.289,0,0
北京海川世纪科技有限公司,1.691735168,3.441921822,10,10,107.7164218,1.630935893,0,0,0,181.3571287,176.1217632,0.023343593,-0.133077306,38.00915176,0,1905000,-14138000,-0.133077306,0.004384108,0.006815523,0.148262003,0.008247244,49.51689149,3.186433386,3.17160884,0.985345728,0.005878813,-0.810523094,0.085244259,,0,0,12,0,0,0,0,0,0,0,2,0.9375,0,0
北京海德能水处理设备制造有限公司,0,0,11,11,0,0.368696037,0,1,0,135.4365629,71.2937033,0.104241678,0,73.06224112,0,13630000,0,0,13540000,0.034050994,-158258000,0.125571517,0.842272197,1.524576387,37.70006259,0.394724218,0.061919926,-0.117258457,0.467443862,,0,12,0,0,3,0,0,0,2,0,2,0.8,0,0
北京海斯顿水处理设备有限公司,0.435313259,1.365493671,8,8,2262212000,1.349032145,0,0,0,251.9696245,239.6516471,0.404315452,-0.02896508,35.60795373,0,2060118000,-59739000,-0.02896508,0.910665313,0.355677093,1,0.552361842,0,0,0,0,2060118000,0.175162816,0.149032118,,0,60,0,0,17,0,0,0,11,10,1,1,0,0
北京海泰方圆科技股份有限公司,0,0,7,7,0,1.343095466,4,0,0,233.2162262,207.3859255,0.876259728,0.18583578,42.6785475,0.04210762,177961000,84105000,0.174863922,154556000,0.157911176,-561769000,0.239252626,4.693247295,0.910009187,7.674929249,0.486836816,0.162907231,0.551812181,0.168321748,0,0,0,0,0,0,0,0,0,0,0,17,0.7338,0,0
北京海泰瑞德科技发展有限公司,1.398676089,5.210217824,10,10,44.92518475,6.817632339,0,0,2,80.99089071,56.05052134,0.306694525,0.278526152,10.24408861,0,-22103000,12261000,0.278526152,-0.443239007,-0.051435699,0.470972778,-0.057306197,2.360232957,-3.09667819,0.065757686,0.060301917,-0.307114071,10.68853024,-0.017259438,,0,0,22,0,0,1,0,0,1,0,2,0.8,0,1
北京海联捷讯科技股份有限公司,0,0,10,10,0,0.621883997,0,0,1,157.3238677,145.1585511,0.51172794,0.294315596,61.65683166,0,66590000,158740000,0.294315596,60489000,0.076123215,-767579000,0.180341847,11.59283062,2.460239724,28.99378582,0.869549113,0.067692714,-0.196259364,0.115248053,,0,5,43,0,0,0,0,0,0,0,13,0.515,10,1
北京海通天成信息技术有限公司,0,0,13,13,0,0.588862131,0,0,0,158.6192371,140.0248191,0.061285015,0.006455249,62.93834821,0,2130000,1134000,0.006455249,1810000,0.007631236,-198090000,0.017497221,6.056390447,1.921128,422.7170455,0.708780576,0.010078642,4.392393943,0.728422274,,0,0,12,0,5,0,0,0,2,0,2,0.8,0,0
北京润德康医药技术有限公司,3.273198616,242400000,12,12,-22038.36712,0.583812115,0,0,0,82.77928059,54.24426013,0.312233123,0.266962506,63.13924765,0,5685000,23883000,0.266962506,0.02064769,0.040122803,0.998762372,0.095829823,0,0,0,0,0.024023326,3.379753897,1.194906571,,0,185,0,0,0,0,0,0,0,0,2,0,0,0
北京清大天达光电科技股份有限公司,1.267678526,3.59675123,9,9,26.52146731,0.199449088,0,0,1,87.43898212,65.7148843,0.067489574,0.121652192,83.78645596,0,8.53E+11,1.43E+12,0.121652192,0.065669616,0.060989142,0.278304001,0.376161697,3.678853259,-6.362523233,2.50437587,0.669619413,0.07026785,-2.067886574,-0.093845125,,0,59,5,0,29,0,2,0,5,4,20,0.1517,10,0
北京清水生态环境工程股份有限公司,0,0,10,10,0,0.193281703,0,0,2,11.28974731,9.755106964,0.002012685,0.04093972,77.09072791,0,-62638000,79431000,0.04093972,-62638000,-0.024888279,0,-0.108638455,0,0,0,0,-62638000,0.242644876,-0.343689158,0.3568,1,25,0,0,0,0,0,0,0,1,20,0.5725,10,0
北京清流技术股份有限公司,1.213294373,3.218992232,9,9,255.5383633,1.014629046,0,0,2,190.7349356,161.3723441,0.434343433,0.40787182,49.63692946,0,73700000,117100000,0.40787182,0.101143889,0.12742047,0.405328115,0.23069001,4.654804215,1.506333967,12.74025933,0.678423235,0.126350077,-9.973685523,0.002079002,0.38,1,11,39,0,0,0,0,0,0,0,8,0.38,0,0
北京清软创新科技股份有限公司,0.789223658,1.833702007,10,10,-2637.992475,4.16086869,0,0,1,488.0857106,455.9006712,0.490625399,-0.209129339,19.37658277,0,109834000,-25922000,-0.209129339,0.214531053,0.171696108,0.987023375,0.198610562,0,0,0,0,0.370745175,2.222943551,0.040303,,0,43,52,0,0,0,0,0,0,1,2,0.55,10,1
北京湃生生物科技有限公司,0,0,15,15,0,17.13245166,0,0,1,436.8267831,436.8267831,3.800095196,0,5.886721316,0,-967000,0,0,-967000,-0.027619891,0,-0.029347496,0,0,0,0,-0.411314159,3.274551408,1.730754096,,0,7,0,0,1,0,0,0,1,0,5,0.6892,0,0
北京点众电子股份有限公司,0.975656556,6.987123337,11,11,141.0070934,3.23105823,0,0,4,418.1096376,241.2408143,1.150097088,-1.033659894,23.63522025,0,-11464000,-24475000,-1.033659894,-0.119318769,-0.114432876,0.280225693,-0.150647687,1.646505369,0.915456295,58.38606403,0.688294181,-0.103225341,-77.84809168,0.306754144,0,0,0,0,0,0,0,0,0,2,1,11,0.069,0,0
北京煜邦电力技术股份有限公司,0,0,7,7,0,0.520121189,4,18,1,157.1573051,131.0990732,0.176425797,0.945556935,65.97972228,0.102703743,414313000,2981515000,0.889265458,361972000,0.081533009,-3490346000,0.209383295,4.221750005,1.924711821,27.51360247,0.682639918,0.091275459,0.368931518,0.277313356,,0,98,68,0,0,0,0,0,18,7,20,0.839,10,0
北京爱劳高科技有限公司,0.387133925,0.994535589,10,10,101.0833805,0.331227847,0,0,2,123.5440289,119.5348109,0.078550445,-0.009823912,75.11862088,0.027274888,705000,-2886000,-0.009732672,0.005017579,0.001785963,0.435746513,0.00717791,6.660043585,1.13411212,2.466264149,0.198715626,0.005018579,-0.96534534,0.123240779,,0,0,0,0,0,0,0,0,0,5,2,0.538,0,0
北京爱普电力股份有限公司,2.477064859,8.425770196,10,10,-494.4574323,1.612163493,0,0,2,195.5357747,179.0062289,0.569352031,4.94225022,38.10664658,0,4.76E+11,1.09E+13,4.94225022,0.037505979,0.082204888,0.124782769,0.111846096,24.65418073,4.265652425,6.092823901,1.552931242,0.04661439,1.36341999,-0.072975109,,0,0,15,0,27,0,0,0,20,0,2,0.9967,10,0
北京爱特通科技有限公司(无财务表）,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北京爱笑文化传媒股份有限公司,1.5625501,270904000,11,11,-7129.240243,0.350277166,0,0,1,57.07959794,56.04844949,0.346484974,0.259268648,167.8887624,0.000460271,78500000,78750000,0.259226828,0.207630747,0.433831088,0.676095589,-0.457888996,27.39877797,-0.658246787,11.33143915,0.474246458,0.416211571,0.332273047,0.106737208,0.5405,1,0,0,0,1,0,0,0,1,1,2,0.5405,10,1
